[0.405s] DEBUG:colcon:Command line arguments: ['/usr/bin/colcon', 'build', '--packages-up-to', 'srt_bridge']
[0.500s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/message_synchronizer' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.500s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/lua_vendor' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.500s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/local_waypoint_server' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.500s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/joy_to_twist' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.500s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/image_processing_utils' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hungarian_solver' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hermite_path_planner' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hermite_path_msgs' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geometry_msgs_data_buffer' in the environment variable AMENT_PREFIX_PATH doesn't exist
[0.501s] WARNING:colcon.colcon_ros.prefix_path.ament:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_info' in the environment variable AMENT_PREFIX_PATH doesn't exist
